day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW
2006-04-06,0.023742496998799514,0.03880083926288842,25.032799524444147,0.0,12.516399762222074,12.516399762222074,25.032799524444147,0.010154609930771578,10.8,0.3,
2006-04-07,0.04748499399759903,0.043463546869068864,27.904794729152407,0.0,13.965024834488862,13.939769894663545,27.805520902103563,0.011426878484819202,11.600000000000001,0.3,
2006-04-08,0.07122749099639854,0.049029141515056246,31.182413909084367,0.0,15.632656225766969,15.549757683317399,30.8604003349127,0.012943184407367593,12.400000000000002,0.3,
2006-04-09,0.09496998799519805,0.055707117138493134,34.94750427379476,0.0,17.56486398961347,17.382640284181292,34.24810151773354,0.01475916973179304,13.200000000000003,0.3,
2006-04-10,0.11871248499399757,0.0637629825043774,39.301329527426574,0.0,19.818347492738745,19.482982034687826,38.02962044596646,0.016944660677038023,14.000000000000004,0.3,
2006-04-11,0.14245498199279708,0.07336134985153558,44.36965904088096,0.0,22.4639333589679,21.90572568191306,42.27862827807346,0.019542266026413263,14.800000000000004,0.3,
2006-04-12,0.1661974789915966,0.08478840455471029,50.29504500253649,0.0,25.58294129358604,24.71210370895045,47.07285683712389,0.022624752428943618,15.600000000000005,0.3,
2006-04-13,0.1899399759903961,0.09843834553954395,57.2468777558247,0.0,29.27281638837231,27.974061367452386,52.50064395126997,0.02629057964428465,16.400000000000006,0.3,
2006-04-14,0.21368247298919563,0.11479594486422498,65.43047724198671,0.0,33.65246662958602,31.778010612400685,58.6654729474758,0.030657771910596238,17.200000000000006,0.3,
2006-04-15,0.23742496998799514,0.1344572238922769,75.09458199797687,0.0,38.86693563785641,36.22764636012047,65.68831281860862,0.035866857067868324,18.000000000000007,0.3,
2006-04-16,0.26116746698679466,0.15815421270084076,86.54010579233434,0.0,45.09292959862259,41.447176193711755,73.71011178218842,0.042083586314129874,18.800000000000008,0.3,
2006-04-17,0.28490996398559415,0.18678413644182884,100.13017743051151,0.0,52.545240341028176,47.58493708948333,82.89432908351048,0.0495009322156931,19.60000000000001,0.3,
2006-04-18,0.30865246098439364,0.2214430860641165,116.30133992990002,0.0,61.484029984297614,54.81730994560242,93.42930925262047,0.058339574162962836,20.40000000000001,0.3,
2006-04-19,0.33239495798319313,0.2634637121860835,135.57555817521856,0.0,72.22281223565463,63.352745939563924,105.5301924745946,0.06884570752961293,21.20000000000001,0.3,
2006-04-20,0.3561374549819926,0.31445564375958174,158.57234439328238,0.0,85.13676382407579,73.4355805692066,119.43991414526435,0.08128458558461299,22.00000000000001,0.3,
2006-04-21,0.3798799519807921,0.3763461064239493,186.01984482501055,0.0,100.67071458612003,85.34913023889052,135.42868606619268,0.09592781554405998,22.80000000000001,0.3,
2006-04-22,0.4036224489795916,0.45141657804529634,218.76315004332162,0.0,119.34579779046527,99.41735225285635,153.79119543820036,0.11303227570440219,23.600000000000012,0.3,
2006-04-23,0.4273649459783911,0.5423293099640395,257.7674314263624,0.0,141.7633095139323,116.00412191243008,174.840638729755,0.13280890999635503,24.400000000000013,0.3,
2006-04-24,0.4511074429771906,0.6521351721512365,304.1127859653101,0.0,168.60383492023703,135.50895104507305,198.898640315442,0.15538097099271478,25.200000000000014,0.3,
2006-04-25,0.47484993997599007,0.7842513241779174,358.97680942528484,0.0,200.61910023068177,158.35770919460305,226.28005086304177,0.18073383417384367,26.000000000000014,0.3,
2006-04-26,0.49859243697478955,0.9423932182804127,423.59975233455305,0.0,238.613201418934,184.98655091561906,257.2715154909324,0.20866235069814648,26.800000000000015,0.3,
2006-04-27,0.5223349339735891,1.130440785015054,499.2258440035258,0.0,283.408950465293,215.81689353823285,292.102679527486,0.23872650830443906,27.600000000000016,0.3,
2006-04-28,0.5460774309723886,1.3504619483759124,587.0144689257952,0.0,335.794941741688,251.2195271841072,330.90961343885357,0.2700033822163142,28.400000000000016,0.3,
2006-04-29,0.5698199279711881,1.6022316713807203,687.699053895136,0.33255631257323814,395.7401138856899,291.6263836968728,373.7891867294611,0.30124954365274875,29.200000000000017,0.3,
2006-04-30,0.5935624249699876,1.8774673376332245,801.2120652074253,2.1722029544890677,461.2724153743814,337.7674468785549,420.9496476739892,0.3306274917233397,30.000000000000018,0.3,
2006-05-01,0.6173049219687871,2.172958801392012,927.0155806709024,5.834344996865787,531.6275257931402,389.55370988089646,471.9248509292487,0.35742827955647405,30.80000000000002,0.3,
2006-05-02,0.6410474189675865,2.4847320104636927,1064.181725239431,11.597180922207883,605.8592422387784,446.7253020784447,526.1162786651005,0.38122661215853715,31.60000000000002,0.3,
2006-05-03,0.664789915966386,2.8084096211916996,1211.50293870896,19.68763112887569,682.925340031161,508.8899675489235,582.8504418485502,0.4018792518588285,32.40000000000002,0.3,
2006-05-04,0.6885324129651855,3.139586891147679,1367.6291663240145,30.276206576827583,761.7770709730609,575.5758887741259,641.4404341075776,0.41947614620668827,33.20000000000002,0.3,
2006-05-05,0.712274909963985,3.474143505941182,1531.199172259476,43.48025422374272,841.4334078286566,646.2855102070766,701.2383329626762,0.4342674340550519,34.000000000000014,0.3,
2006-05-06,0.7360174069627845,3.808446239101683,1700.9417173980273,59.37285296330881,921.0292966763949,720.5395677583236,761.6704429925132,0.4465896065065475,34.80000000000001,0.3,
2006-05-07,0.759759903961584,4.139438392000403,1875.737216137248,77.99402710006353,999.8369521284707,797.9062369087138,822.2541002732592,0.45680591352506267,35.60000000000001,0.3,
2006-05-08,0.7835024009603835,4.461398617413579,2054.6431874895475,99.36161355796307,1077.2659138987913,878.0156600327932,882.5995566943815,0.46519952623147176,36.400000000000006,0.3,
2006-05-09,0.807244897959183,4.767276870157658,2236.876582306684,123.47806419553604,1152.8429198964711,960.555598214677,942.3967768773633,0.4720314548933022,37.2,0.3,
2006-05-10,0.8309873949579825,5.054891663168123,2421.810257853215,150.33816270132377,1226.1989873162868,1045.2731078356046,1001.4078004862859,0.47762450021339614,38.0,0.3,
2006-05-11,0.854729891956782,5.319768302713159,2608.9772928202638,179.93775396603627,1297.0597805259185,1131.979758328309,1059.4619138733533,0.4822032900850792,38.8,0.3,
2006-05-12,0.8784723889555814,5.559364601605367,2798.023711731742,212.2739273349635,1365.2169891563074,1220.5327952404712,1116.4352909784225,0.48597241149943055,39.599999999999994,0.3,
2006-05-13,0.9022148859543809,5.776037819331961,2989.8431622427215,247.55957280376694,1430.9087558065703,1311.3748336323845,1172.578835793503,0.4891350376198101,40.39999999999999,0.3,
2006-05-14,0.9259573829531804,5.969291065410097,3184.1304040880677,285.80616581866,1493.935870692928,1404.3883675764803,1227.7800643335636,0.4918123737123644,41.19999999999999,0.3,
2006-05-15,0.9496998799519799,6.139101740560413,3380.7354130362037,327.04592382361056,1554.1632148548783,1499.5262743577148,1281.977531708861,0.49409898663699714,41.999999999999986,0.3,
2006-05-16,0.9734423769507794,6.285720017912238,3579.541022275426,371.312572866594,1611.4732717382346,1596.7551776705968,1335.1227263230198,0.4960673489000651,42.79999999999998,0.3,
2006-05-17,0.9971848739495789,6.40974973667584,3780.452681536782,418.64063109885893,1665.7609857698776,1696.0510646680455,1387.1762262859856,0.49777374238989885,43.59999999999998,0.3,
2006-05-18,1.0,6.511830689216249,3983.3913096605406,469.0648001848705,1716.9303259237167,1797.3961835519535,1438.1050868443015,0.4992602615457747,44.39999999999998,0.3,
2006-05-19,1.014639156180607,6.605350239696472,4187.21914600772,520.0217592716654,1767.8872850105117,1899.3101017255433,1489.0620459310962,0.5006326250125168,45.199999999999974,0.3,
2006-05-20,1.029278312361214,6.682353716006872,4394.985289985527,578.9587936368043,1816.6352239226933,1999.3912724260297,1536.3366060509263,0.5018569462236567,45.99999999999997,0.3,
2006-05-21,1.0439174685418209,6.743351031339684,4606.636994318675,646.1243705559642,1863.0415050591687,2097.471118703542,1579.9088731858244,0.5029497307599717,46.79999999999997,0.3,
2006-05-22,1.0585566247224278,6.789184841419189,4822.122626513845,721.762020592992,1906.9761504611574,2193.384455459695,1619.7629397499431,0.5039253151636978,47.599999999999966,0.3,
2006-05-23,1.0731957809030348,6.82077201602986,5041.391346354152,806.1103636774978,1948.3117124731257,2286.9692702035286,1655.8864835372062,0.5047951571619086,48.39999999999996,0.3,
2006-05-24,1.0878349370836418,6.838641156550563,5264.392568239641,899.4029908788203,1986.9231319373464,2378.066445423474,1688.2703960769745,0.5055661769820279,49.19999999999996,0.3,
2006-05-25,1.1024740932642487,6.843258186905933,5491.07462057001,1001.8678927115991,2022.6875110252886,2466.5192168331228,1716.908384513388,0.5062430037710524,49.99999999999996,0.3,
2006-05-26,1.1171132494448557,6.835075251140083,5721.3842081779,1113.7270517819893,2055.484103459071,2552.173052936841,1741.7968012879398,0.5068285176194041,50.799999999999955,0.3,
2006-05-27,1.1317524056254626,6.8145237224258395,5955.266057589604,1235.1960398877022,2085.1943692726804,2634.8756484292217,1762.93454684259,0.5073240068493374,51.59999999999995,0.3,
2006-05-28,1.1463915618060696,6.7820087322336695,6192.662588069142,1366.483569656567,2111.702059715856,2714.4769586967186,1780.3230097220758,0.5077292594786881,52.39999999999995,0.3,
2006-05-29,1.1610307179866766,6.7379049976873455,6433.513576173218,1507.7909869980945,2134.89332681523,2790.829262359893,1793.966036383349,0.5080425947515159,53.199999999999946,0.3,
2006-05-30,1.1756698741672835,6.682553740520316,6677.755782354176,1659.311683538464,2154.656855645301,2863.78724317041,1803.8699273142881,0.5082608375119927,53.99999999999994,0.3,
2006-05-31,1.1903090303478905,6.616260512057943,6925.32250671813,1821.2303998586042,2170.884020653417,2933.2080862061093,1810.0434596895798,0.5083792351954082,54.79999999999994,0.3,
2006-06-01,1.2049481865284974,6.539293764029393,7176.143037281541,1993.7223800140487,2183.46907073326,2998.951586534232,1812.497940134903,0.5083913141696152,55.59999999999994,0.3,
2006-06-02,1.2195873427091044,6.456773087623865,7429.096246099153,2174.058775346496,2193.4734118441274,3061.564058908529,1812.497940134903,0.5083203487614627,55.59999999999994,0.3,
2006-06-03,1.2342264988897114,6.378409890826449,7682.072188014986,2356.5997233853295,2203.1419834779003,3122.3304811517555,1812.497940134903,0.5082260326965723,55.59999999999994,0.3,
2006-06-04,1.2488656550703183,6.303820959466035,7935.019888989067,2541.308394926249,2212.4728447708144,3181.2386492920036,1812.497940134903,0.5081086191154779,55.59999999999994,0.3,
2006-06-05,1.2635048112509253,6.232663548197561,8187.889801146774,2728.1476916839974,2221.464309083926,3238.2778003788503,1812.497940134903,0.5079682719063469,55.59999999999994,0.3,
2006-06-06,1.2781439674315322,6.164630358274608,8440.633668133962,2917.080194989539,2230.1149318027,3293.4385413417217,1812.497940134903,0.5078050776278705,55.59999999999994,0.3,
2006-06-07,1.2927831236121392,6.099445247153258,8693.204402568615,3108.0681178106743,2238.423499430466,3346.7127853274756,1812.497940134903,0.5076190561086159,55.59999999999994,0.3,
2006-06-08,1.3074222797927462,6.036859547881491,8945.555974470753,3301.0732598686313,2246.3890198438685,3398.093694758253,1812.497940134903,0.5074101698288412,55.59999999999994,0.3,
2006-06-09,1.3220614359733531,5.976648899055759,9197.643309673225,3496.0569656490343,2254.010713592483,3447.5756304317074,1812.497940134903,0.5071783321934199,55.59999999999994,0.3,
2006-06-10,1.33670059215396,5.918610504244678,9449.422197314187,3692.9800851219347,2261.2880061369187,3495.154106055333,1812.497940134903,0.5069234148029503,55.59999999999994,0.3,
2006-06-11,1.351339748334567,5.862560754247327,9700.84920559447,3891.802936996408,2268.2205209303656,3540.825747667697,1812.497940134903,0.5066452538257995,55.59999999999994,0.3,
2006-06-12,1.365978904515174,5.808333157171663,9951.88160505479,4092.4852743430497,2274.8080732580374,3584.5882574537036,1812.497940134903,0.5063436555677964,55.59999999999994,0.3,
2006-06-13,1.380618060695781,5.755776530699301,10202.477298691361,4294.986252424025,2281.0506647574985,3626.440381509837,1812.497940134903,0.5060184013293254,55.59999999999994,0.3,
2006-06-14,1.395257216876388,5.704753418515946,10452.594758285897,4499.264398575943,2286.948478550542,3666.3818811594106,1812.497940134903,0.5056692516321785,55.59999999999994,0.3,
2006-06-15,1.409896373056995,5.655138699095635,10702.192966378292,4705.277583996223,2292.501874924287,3704.413507457782,1812.497940134903,0.505295949891105,55.59999999999994,0.3,
2006-06-16,1.4245355292376018,5.606818360114456,10951.231363358198,4912.982997288963,2297.7113875054824,3740.5369785637536,1812.497940134903,0.504898225597782,55.59999999999994,0.3,
2006-06-17,1.4391746854182088,5.559061205817424,11199.597551348521,5123.488048712936,2302.428384130342,3773.6811185052425,1812.497940134903,0.5044687906364308,55.59999999999994,0.3,
2006-06-18,1.4538138415988158,5.510419717497517,11447.093603189323,5339.294163819704,2306.3237142924254,3801.475725077194,1812.497940134903,0.5039911985769657,55.59999999999994,0.3,
2006-06-19,1.4684529977794227,5.460928306944422,11693.686598606126,5560.32937411382,2309.4026283148946,3823.954596177411,1812.497940134903,0.5034645982147482,55.59999999999994,0.3,
2006-06-20,1.4830921539600297,5.410618998717406,11939.343243681598,5786.5189574411215,2311.67069435455,3841.153591885927,1812.497940134903,0.5028880749321277,55.59999999999994,0.3,
2006-06-21,1.4977313101406367,5.35952164025281,12184.029822048513,6017.785355393126,2313.133802972049,3853.110663683338,1812.497940134903,0.5022606497104223,55.59999999999994,0.3,
2006-06-22,1.5123704663212436,5.307664099861237,12427.71214545223,6254.048084146057,2313.798172494282,3859.8658888118907,1812.497940134903,0.5015812780152884,55.59999999999994,0.3,
2006-06-23,1.5270096225018506,5.255609286379906,12665.801018969636,6489.784288011097,2313.798172494282,3862.218558464258,1812.497940134903,0.5008560470342154,55.59999999999994,0.3,
2006-06-24,1.5416487786824575,5.2061168476881825,12898.099125383651,6719.956978515871,2313.798172494282,3864.3439743734984,1812.4979401349028,0.5001222716892024,55.59999999999994,0.3,
2006-06-25,1.5562879348630645,5.159022958380458,13124.40593362283,6944.358835377072,2313.798172494282,3866.2489257514753,1812.497940134903,0.49938020503749553,55.59999999999994,0.3,
2006-06-26,1.5709270910436715,5.114177262993646,13344.516629939833,7162.777848209595,2313.798172494282,3867.940609235956,1812.4979401349028,0.49863003173938675,55.59999999999994,0.3,
2006-06-27,1.5855662472242784,5.071441512803547,13558.22169859413,7374.9968875860695,2313.798172494282,3869.426638513779,1812.4979401349028,0.4978718744505269,55.59999999999994,0.3,
2006-06-28,1.6002054034048854,5.03068836555425,13765.306430283395,7580.793202760003,2313.798172494282,3870.7150550291117,1812.497940134903,0.49710579961331675,55.59999999999994,0.3,
2006-06-29,1.6148445595854923,4.876012060910807,13965.550330266611,7779.937817832252,2313.798172494282,3871.814339940076,1812.4979401349028,0.49445118291994106,55.59999999999994,0.3,
2006-06-30,1.6294837157660993,4.56791657774758,14158.07465813819,7971.546158843375,2313.798172494282,3872.7303268005326,1812.4979401349028,0.4885712778410616,55.59999999999994,0.3,
2006-07-01,1.6441228719467063,4.2703012462671275,14341.413664958689,8154.1470768846575,2313.7981724942824,3873.4684155797486,1812.4979401349028,0.48177371801950286,55.59999999999994,0.3,
2006-07-02,1.6587620281273132,3.9840409700194943,14514.830398305303,8326.992600413809,2313.7981724942824,3874.0396253972117,1812.4979401349028,0.4740002549603001,55.59999999999994,0.3,
2006-07-03,1.6734011843079202,3.708135550088389,14677.554319359686,8489.299639283692,2313.7981724942824,3874.456507581712,1812.4979401349028,0.4651515491881666,55.59999999999994,0.3,
2006-07-04,1.6880403404885271,3.443421667565688,14828.783836103426,8640.252414966908,2313.7981724942824,3874.733248642237,1812.4979401349028,0.4551886170618939,55.59999999999994,0.3,
2006-07-05,1.702679496669134,3.1904668220854955,14967.737289555278,8779.053299892472,2313.7981724942824,3874.885817168524,1812.4979401349028,0.44409197805730427,55.59999999999994,0.3,
2006-07-06,1.717318652849741,2.9497645831753987,15093.691828043426,8904.961735849693,2313.7981724942824,3874.931919699451,1812.497940134903,0.4318716570253006,55.59999999999994,0.3,
2006-07-07,1.731957809030348,2.7217561842424978,15206.03075152111,9017.300659327377,2313.7981724942824,3874.931919699451,1812.497940134903,0.41857303684155894,55.59999999999994,0.3,
2006-07-08,1.746596965210955,2.5068449555963728,15304.285394139988,9115.555301946255,2313.7981724942824,3874.931919699451,1812.4979401349028,0.40428207530343296,55.59999999999994,0.3,
2006-07-09,1.761236121391562,2.2928257274318344,15388.175359862456,9199.445267668723,2313.798172494282,3874.931919699451,1812.4979401349028,0.3881426307927313,55.59999999999994,0.3,
2006-07-10,1.775875277572169,2.0880843840006724,15457.270386532942,9268.54029433921,2313.7981724942824,3874.931919699451,1812.497940134903,0.37067371892120954,55.59999999999994,0.3,
2006-07-11,1.7905144337527759,1.8931780032274765,15511.606324329241,9322.876232135508,2313.7981724942824,3874.931919699451,1812.4979401349028,0.35196462156722524,55.59999999999994,0.3,
2006-07-12,1.8051535899333828,1.7086524925391207,15551.515620843138,9362.785528649405,2313.798172494282,3874.931919699451,1812.4979401349028,0.33215627952002963,55.59999999999994,0.3,
2006-07-13,1.8197927461139898,1.535043132088855,15577.642167795259,9388.912075601525,2313.798172494282,3874.9319196994516,1812.4979401349028,0.31144590037667047,55.59999999999994,0.3,
2006-07-14,1.8344319022945967,1.372875170339127,15590.927004381017,9402.196912187284,2313.798172494282,3874.9319196994516,1812.4979401349028,0.2900896475666932,55.59999999999994,0.3,
2006-07-15,1.8490710584752037,1.22266477816977,15592.558359518509,9403.828267324776,2313.798172494282,3874.9319196994516,1812.4979401349028,0.26840287098349486,55.59999999999994,0.3,
2006-07-16,1.8637102146558107,1.084919089947886,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349026,0.24675717222388316,55.59999999999994,0.3,
2006-07-17,1.8783493708364176,0.9601359735307241,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.2255739171469468,55.59999999999994,0.3,
2006-07-18,1.8929885270170246,0.848803673669385,15592.558359518509,9403.828267324776,2313.798172494282,3874.931919699452,1812.4979401349024,0.20531396413516995,55.59999999999994,0.3,
2006-07-19,1.9076276831976315,0.7514003518520158,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.18646361807559356,55.59999999999994,0.3,
2006-07-20,1.9222668393782385,0.6683935307657157,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.16951712246994144,55.59999999999994,0.3,
2006-07-21,1.9369059955588455,0.6002394377316326,15592.55835951851,9403.828267324776,2313.798172494283,3874.931919699452,1812.4979401349024,0.15495633308064308,55.59999999999994,0.3,
2006-07-22,1.9515451517394524,0.547382227396291,15592.55835951851,9403.828267324776,2313.798172494283,3874.931919699452,1812.4979401349024,0.1432285462819129,55.59999999999994,0.3,
2006-07-23,1.9661843079200594,0.5053639947306494,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.13361879032345128,55.59999999999994,0.3,
2006-07-24,1.9808234641006663,0.464755993868803,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.12411824615277943,55.59999999999994,0.3,
2006-07-25,1.9954626202812733,0.4255663764385652,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.11474789891373974,55.59999999999994,0.3,
2006-07-26,2.0,0.3878022263234953,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.10552867542388657,55.59999999999994,0.3,
2006-07-27,2.0,0.3514696109046453,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.09648135199292496,55.59999999999994,0.3,
2006-07-28,2.0,0.31657362686802715,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.08762646087351544,55.59999999999994,0.3,
2006-07-29,2.0,0.28311844113173695,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.0789841959763752,55.59999999999994,0.3,
2006-07-30,2.0,0.2511073273875559,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.07057431849951916,55.59999999999994,0.3,
2006-07-31,2.0,0.22054269870092552,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.0624160631340135,55.59999999999994,0.3,
2006-08-01,2.0,0.19142613656845026,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.05452804551520179,55.59999999999994,0.3,
2006-08-02,2.0,0.16375841679222727,15592.55835951851,9403.828267324776,2313.798172494283,3874.9319196994516,1812.4979401349024,0.04692817158863663,55.59999999999994,0.3,
2006-08-03,2.0,0.1375395324944904,15592.55835951851,9403.828267324776,2313.798172494283,3874.931919699452,1812.4979401349024,0.039633549553679724,55.59999999999994,0.3,
2006-08-04,2.0,0.11276871456370902,15592.55835951851,9403.828267324776,2313.798172494283,3874.931919699452,1812.4979401349024,0.03266040503482209,55.59999999999994,0.3,
2006-08-05,2.0,0.08944444979397825,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.026024000111241834,55.59999999999994,0.3,
2006-08-06,2.0,0.06756449695295796,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.019738556809079814,55.59999999999994,0.3,
2006-08-07,2.0,0.04775311112854866,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.01399846018761432,55.59999999999994,0.3,
2006-08-08,2.0,0.031392724447797504,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.009223865649136506,55.59999999999994,0.3,
2006-08-09,2.0,0.01846128555342732,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.00543093666462474,55.59999999999994,0.3,
2006-08-10,2.0,0.008935408186873762,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.002628935748825887,55.59999999999994,0.3,
2006-08-11,2.0,0.0027903519933793184,15592.55835951851,9403.828267324776,2313.7981724942824,3874.9319196994525,1812.4979401349026,0.0008201671222863047,55.59999999999994,0.3,
2006-08-12,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.9319196994525,1812.4979401349026,0.0,55.59999999999994,0.3,
2006-08-13,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.9319196994525,1812.4979401349026,0.0,55.59999999999994,0.3,
2006-08-14,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349026,0.0,55.59999999999994,0.3,
2006-08-15,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349028,0.0,55.59999999999994,0.3,
2006-08-16,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349028,0.0,55.59999999999994,0.3,
2006-08-17,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349026,0.0,55.59999999999994,0.3,
2006-08-18,2.0,0.0,15592.55835951851,9403.828267324776,2313.7981724942824,3874.931919699452,1812.4979401349024,0.0,55.59999999999994,0.3,
2006-08-19,2.0,0.0,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.0,55.59999999999994,0.3,
2006-08-20,2.0,0.0,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.0,55.59999999999994,0.3,
2006-08-21,2.0,0.0,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.0,55.59999999999994,0.3,
2006-08-22,2.0,0.0,15592.558359518509,9403.828267324776,2313.7981724942824,3874.9319196994516,1812.4979401349024,0.0,55.59999999999994,0.3,
