day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW
2006-04-06,0.01445078031212485,0.0379578432624846,24.48893113708684,0.0,12.24446556854342,12.24446556854342,24.48893113708684,0.004472384797621775,10.8,0.3,
2006-04-07,0.0289015606242497,0.041452381177987045,26.680391426068077,0.0,13.346060215107894,13.334331210960183,26.633972292954944,0.0049069476140684715,11.600000000000001,0.3,
2006-04-08,0.04335234093637455,0.04542398393353578,29.102663211126238,0.0,14.57016044742295,14.532502763703288,28.954703203967572,0.005400506466885969,12.400000000000002,0.3,
2006-04-09,0.0578031212484994,0.04994992189631868,31.788666231036522,0.0,15.934725757132775,15.853940473903748,31.473563261894487,0.005962483223554539,13.200000000000003,0.3,
2006-04-10,0.07225390156062425,0.05512175105627876,34.77680734311244,0.0,17.46078221743165,17.31602512568079,34.21632363798259,0.006603968446027545,14.000000000000004,0.3,
2006-04-11,0.0867046818727491,0.06104820960791411,38.11199743093831,0.0,19.17300327917639,18.93899415176192,37.212642451098205,0.007338031314752114,14.800000000000004,0.3,
2006-04-12,0.10115546218487395,0.06785873886303015,41.846869259925995,0.0,21.10040787399761,20.74646138592838,40.49671756750644,0.008180084968752839,15.600000000000005,0.3,
2006-04-13,0.1156062424969988,0.07569896309889199,46.043236548503444,0.0,23.27719993913329,22.766036609370154,44.10805384647114,0.009147274949228465,16.400000000000006,0.3,
2006-04-14,0.13005702280912365,0.08463533252636152,50.77328459514068,0.0,25.743487496063388,25.029797099077292,48.09189453447928,0.010247112103751423,17.200000000000006,0.3,
2006-04-15,0.1445078031212485,0.09483916826560602,56.114674836012526,0.0,28.542828044719588,27.571846791292934,52.49455700786146,0.011499103713866863,18.000000000000007,0.3,
2006-04-16,0.15895858343337335,0.10651048025976975,62.15727171490009,0.0,31.725830632332883,30.431441082567208,57.36860542110477,0.012925584900287458,18.800000000000008,0.3,
2006-04-17,0.1734093637454982,0.11988289457339377,69.00510607250604,0.0,35.35132596837131,33.65378010413473,62.77369368743672,0.014552052511644535,19.60000000000001,0.3,
2006-04-18,0.18786014405762305,0.1352293925756507,76.7786361748858,0.0,39.48772118791493,37.29091498697088,68.77750523459386,0.01640750024600658,20.40000000000001,0.3,
2006-04-19,0.2023109243697479,0.15266828671009633,85.61733959853308,0.0,44.21456180685874,41.40277779167433,75.456792400703,0.018501512752494845,21.20000000000001,0.3,
2006-04-20,0.21676170468187275,0.17215973868416617,95.66955300162726,0.0,49.61727454276546,46.05227845886181,82.8888186317361,0.020824184830714857,22.00000000000001,0.3,
2006-04-21,0.2312124849939976,0.19394533455558405,107.08187570056822,0.0,55.78153858160669,51.30033711896153,91.14334839355091,0.023396823955225153,22.80000000000001,0.3,
2006-04-22,0.24566326530612245,0.21829509506106787,120.01732869459144,0.0,62.80312401033518,57.214204684256266,100.29583324173065,0.026241874345101772,23.600000000000012,0.3,
2006-04-23,0.2601140456182473,0.2455108223780471,134.6569328265998,0.0,70.788928475202,63.86800435139782,110.42770315179686,0.029382750398366377,24.400000000000013,0.3,
2006-04-24,0.2745648259303721,0.27592984080023475,151.20136666558153,0.0,79.85807865734486,71.34328800823666,121.62662791950216,0.03284359409613518,25.200000000000014,0.3,
2006-04-25,0.289015606242497,0.30992917769071393,169.87268150686765,0.0,90.14308539452291,79.72959611234474,133.98673101046245,0.03664894012420152,26.000000000000014,0.3,
2006-04-26,0.3034663865546219,0.34793023653320254,190.91603743979869,0.0,101.7910334114204,89.12500402837827,147.60873201648636,0.04082327095256129,26.800000000000015,0.3,
2006-04-27,0.31791716686674676,0.3904040200014519,214.60140558307953,0.0,114.96477546170108,99.63663012137845,162.59998560974645,0.045390443164192655,27.600000000000016,0.3,
2006-04-28,0.33236794717887164,0.4378769677839144,241.22515558102077,0.0,129.84408512191504,111.38107045910574,179.074374070011,0.05037296631276439,28.400000000000016,0.3,
2006-04-29,0.3468187274909965,0.49093748152037264,271.1114122831701,0.0,146.62670121168495,124.48471107148515,197.15199663167868,0.055791117015712946,29.200000000000017,0.3,
2006-04-30,0.3612695078031214,0.5502432177236121,304.613019176349,0.0,165.52916848634771,139.08385069000127,216.95858179584076,0.06166187448889436,30.000000000000018,0.3,
2006-05-01,0.37572028811524627,0.6165292390779729,342.1118870526202,0.0,186.7873427098231,155.3245443427971,238.62452858158628,0.06799767006979626,30.80000000000002,0.3,
2006-05-02,0.39017106842737115,0.6906171251457418,384.0184343257714,0.0,210.65638301591414,173.36205130985724,262.28346049804526,0.07480495333609716,31.60000000000002,0.3,
2006-05-03,0.404621848739496,0.7734251554036871,430.7697426406593,0.0,237.4100016021724,193.3597410384869,288.0701541879101,0.08208259213236269,32.40000000000002,0.3,
2006-05-04,0.4190726290516209,0.8659796908229925,482.8259644696642,0.0,267.3386837601647,215.48728070949952,316.11768750095155,0.08982014402987198,33.20000000000002,0.3,
2006-05-05,0.4335234093637458,0.9694278950611503,540.6644410391335,0.0,300.7465373108823,239.91790372825125,346.5536458942146,0.09799606306310721,34.000000000000014,0.3,
2006-05-06,0.44797418967587066,1.0850519529381395,604.7709403467572,0.0,337.94639217621557,266.8245481705417,379.4952409496087,0.10657593806262522,34.80000000000001,0.3,
2006-05-07,0.46242496998799554,1.2142849624272498,675.6274374337665,0.0,379.25276699116904,296.37467044259745,415.0432424552148,0.11551089664307765,35.60000000000001,0.3,
2006-05-08,0.4768757503001204,1.358728697133229,753.695973858856,0.0,424.97237605804315,328.72359780081274,453.27471945861924,0.12473634956824925,36.400000000000006,0.3,
2006-05-09,0.4913265306122453,1.5201734594141012,839.3983988820102,0.0,475.39199750211225,364.0064013798979,494.23473851492827,0.13417128946613135,37.2,0.3,
2006-05-10,0.5057773109243702,1.7006202702154325,933.0922575248842,0.0,530.7637932136747,402.32846431120953,537.9273858122286,0.14371838887026292,38.0,0.3,
2006-05-11,0.520228091236495,1.9023056706480803,1035.0437769953883,0.0,591.2885835716016,443.7551934237865,584.3067576345211,0.15326515572152802,38.8,0.3,
2006-05-12,0.5346788715486199,2.127729442711651,1145.3997929194593,0.0,657.0981284819045,488.3016644375547,633.2688721519598,0.1626863876898403,39.599999999999994,0.3,
2006-05-13,0.5491296518607448,2.379685592747103,1264.1614531385094,0.0,728.2380975672004,535.923355571309,684.6457365548553,0.1718481065747258,40.39999999999999,0.3,
2006-05-14,0.5635804321728697,2.6612969816417285,1390.9219748487023,0.6289562135328488,803.4138718943702,586.8791467407993,738.4596924073346,0.18061303842182053,41.19999999999999,0.3,
2006-05-15,0.5780312124849946,2.976054031009252,1525.1679265899252,2.3493788002264546,881.5528513177328,641.2656964719658,794.599455132869,0.18884752694549156,41.999999999999986,0.3,
2006-05-16,0.5924819927971194,3.314679759009757,1666.3522512307843,5.267536979556329,962.1780246511865,698.9066896000415,852.7526601200946,0.19618454217916853,42.79999999999998,0.3,
2006-05-17,0.6069327731092443,3.661014978898547,1813.5857290081726,9.467051284017053,1044.6387912913744,759.4798864327811,912.4795259799506,0.2023612413678499,43.59999999999998,0.3,
2006-05-18,0.6213835534213692,4.0119743484111305,1965.7727266979716,15.003082689749862,1128.2005459372283,822.5690980709936,973.2753416596076,0.2075044298265681,44.39999999999998,0.3,
2006-05-19,0.6358343337334941,4.364633089903871,2121.9604793441936,21.91129698934082,1212.241697505534,887.8074848493186,1034.7126091138357,0.211753130854836,45.199999999999974,0.3,
2006-05-20,0.650285114045619,4.707222603651494,2281.357976461504,30.21333662794084,1296.2573402818805,954.887299551683,1096.4445210505787,0.2151714927251112,45.99999999999997,0.3,
2006-05-21,0.6647358943577438,5.03697791107256,2443.296858048456,39.919558380243565,1379.831958780828,1023.545340887385,1158.185843947697,0.21792565890554022,46.79999999999997,0.3,
2006-05-22,0.6791866746698687,5.349465687312573,2607.283390609771,51.03640990288533,1462.660286185918,1093.5866945209675,1219.729240686494,0.22014129199674334,47.599999999999966,0.3,
2006-05-23,0.6936374549819936,5.64000613505586,2772.9527443443617,63.56845688170266,1544.5170326563282,1164.8672548063307,1280.9240362192293,0.22192201234737277,48.39999999999996,0.3,
2006-05-24,0.7080882352941185,5.911598718478814,2940.0371408187725,77.5197728825347,1625.2358281398099,1237.2815397964282,1341.661459379671,0.2233828465487538,49.19999999999996,0.3,
2006-05-25,0.7225390156062433,6.168267436100396,3108.3597497964406,92.89643065599024,1704.7020726435728,1310.7612464968777,1401.8700891198926,0.22460816420001953,49.99999999999996,0.3,
2006-05-26,0.7369897959183682,6.409358083285913,3277.806358530948,109.70654867567134,1782.8358726567235,1385.263937198553,1461.5037044779385,0.2256434759274127,50.799999999999955,0.3,
2006-05-27,0.7514405762304931,6.634523659648536,3448.2939788346057,127.95889733340276,1859.5751567180944,1460.7599247831088,1520.528930344794,0.22652511131752637,51.59999999999995,0.3,
2006-05-28,0.765891356542618,6.843473556539148,3619.7611234649016,147.66276247754786,1934.8700322944685,1537.228328692885,1578.9211837652774,0.22728142027506565,52.39999999999995,0.3,
2006-05-29,0.7803421368547429,7.03620828845812,3792.160248348715,168.82769301383308,2008.6786044739572,1614.6539508609246,1636.661634512549,0.2279350655059823,53.199999999999946,0.3,
2006-05-30,0.7947929171668677,7.212673119439232,3965.4529182047936,191.46330745648166,2080.9643461678966,1693.0252645804155,1693.735283884812,0.22850353723736236,53.99999999999994,0.3,
2006-05-31,0.8092436974789926,7.372936539733499,4139.605863463022,215.57903406275645,2151.6940960740485,1772.3327333262164,1750.129472595367,0.22900069159581002,54.79999999999994,0.3,
2006-06-01,0.8236944777911175,7.517114407882352,4314.58864390599,241.18393123754973,2220.836908295119,1852.5678043733212,1805.8330126920664,0.229437424995339,55.59999999999994,0.3,
2006-06-02,0.8381452581032424,7.645064837574413,4490.372015152031,268.286524558206,2288.363300393825,1933.7221902,1860.8356054783594,0.22982190206571038,56.399999999999935,0.3,
2006-06-03,0.8525960384153672,7.756959470433827,4666.9262610737405,296.8945741340492,2354.24457854067,2015.787108399021,1915.127294462056,0.2301609564631646,57.19999999999993,0.3,
2006-06-04,0.8670468187274921,7.8528431262862055,4844.221120660792,327.01504736139765,2418.452831774613,2098.753241524781,1968.6984453759603,0.23045977209435178,57.99999999999993,0.3,
2006-06-05,0.881497599039617,7.932751688256757,5022.225085383407,358.65397691759966,2480.9607092294987,2182.610399236308,2021.5395412262362,0.23072237217332783,58.799999999999926,0.3,
2006-06-06,0.8959483793517419,7.996772804934173,5200.905118875911,391.8163695447782,2541.741379646952,2267.3473696841806,2073.6411188984166,0.23095190742755536,59.59999999999992,0.3,
2006-06-07,0.9103991596638668,8.045123335631454,5380.226623022272,426.5061514925033,2600.7685874079534,2352.9518841218155,2124.993783270897,0.23115089425469296,60.39999999999992,0.3,
2006-06-08,0.9248499399759916,8.079766300166893,5560.153650386922,462.7261622189621,2658.016788809701,2439.410699358259,2175.588290997871,0.231323098683241,61.19999999999992,0.3,
2006-06-09,0.9393007202881165,8.096340496556845,5740.649446208187,500.47822536446887,2713.4613778987505,2526.7098429449675,2225.4157193337114,0.23146476777632302,61.999999999999915,0.3,
2006-06-10,0.9537515006002414,8.094471966551495,5921.6670113649425,539.7610754470197,2767.0759268772326,2614.83000904069,2274.464916812471,0.23157609686209,62.79999999999991,0.3,
2006-06-11,0.9682022809123663,8.076278920277662,6103.1578566447515,580.5720045664368,2818.835133277935,2703.7507188003806,2322.725029502467,0.2316593625002331,63.59999999999991,0.3,
2006-06-12,0.9826530612244911,8.043491761333003,6285.07742932848,622.9080784608801,2868.716373435951,2793.4529774316493,2370.186935670254,0.23171593343152164,64.3999999999999,0.3,
2006-06-13,0.997103841536616,8.003715397900836,6467.384330267711,666.7660718212608,2916.6993232949567,2883.9189351514938,2416.842955952969,0.2317536246155797,65.1999999999999,0.3,
2006-06-14,1.0,7.957097010832033,6650.053332391784,712.145801495486,2962.7691030254855,2975.1384278708133,2462.690048555118,0.23177203879398983,65.9999999999999,0.3,
2006-06-15,1.0089100666173205,7.9125458528221895,6832.530835214295,757.7651772011136,3008.3884787311126,3066.3771792820685,2508.309424260746,0.23178135355879437,66.7999999999999,0.3,
2006-06-16,1.017820133234641,7.866235809722419,7016.438256240044,807.5108754148966,3052.644775246153,3156.282605578994,2551.7541263144,0.23177697699856833,67.5999999999999,0.3,
2006-06-17,1.0267301998519616,7.81815376174712,7201.749068399936,861.4337841886398,3095.5051017554915,3244.810182455804,2593.0344735417816,0.23175869019291598,68.39999999999989,0.3,
2006-06-18,1.035640266469282,7.768286926051892,7388.436455351174,919.583070601458,3136.937247772102,3331.9161369776148,2632.1612481932857,0.2317262512256844,69.19999999999989,0.3,
2006-06-19,1.0445503330866026,7.716622695530481,7576.473312529104,982.0061573964358,3176.9096941859234,3417.5574609467444,2669.1456887232994,0.23167939322926548,69.99999999999989,0.3,
2006-06-20,1.0534603997039231,7.663148487954371,7765.832246934675,1048.748699279421,3215.391624006589,3501.6919236486647,2703.99948266219,0.2316178222139261,70.79999999999988,0.3,
2006-06-21,1.0623704663212437,7.607851603991968,7956.48557538958,1119.854558624537,3252.3529328190284,3584.278083946014,2736.734759608362,0.23154121465412608,71.59999999999988,0.3,
2006-06-22,1.0712805329385642,7.550719092774186,8148.405320943784,1195.3657802739697,3287.7642389797857,3665.2753016900288,2767.364084377621,0.2314492148002365,72.39999999999988,0.3,
2006-06-23,1.0801905995558847,7.491737623798331,8341.563207066085,1275.3225650519382,3321.5968935930723,3744.6437484210737,2795.900450358989,0.2313414316799607,73.19999999999987,0.3,
2006-06-24,1.0891006661732052,7.430893364084285,8535.930649186132,1359.7632415327755,3353.822990319447,3822.3444173339094,2822.357273140338,0.2312174357489988,73.99999999999987,0.3,
2006-06-25,1.0980107327905257,7.3681718596180685,8731.478743085014,1448.7242355086653,3384.415375087112,3898.339132489237,2846.748384484147,0.23107675514497103,74.79999999999987,0.3,
2006-06-26,1.1069207994078463,7.30355792024035,8928.178249549404,1542.2400364914147,3413.347655796694,3972.5905572612946,2869.08802675371,0.23091887149222068,75.59999999999987,0.3,
2006-06-27,1.1158308660251668,7.23703550726383,9125.999574609727,1640.3431604518444,3440.5942121356375,4045.0622020222445,2889.390847913747,0.2307432151977067,76.39999999999986,0.3,
2006-06-28,1.1247409326424873,7.168587623236861,9324.912744573849,1743.0641078466126,3466.130205648875,4115.718431078361,2907.671897257206,0.23054916016961188,77.19999999999986,0.3,
2006-06-29,1.1336509992598078,7.098196203414677,9524.88737494186,1850.4313158015832,3489.931590249088,4184.524468891189,2923.9466220427244,0.23033601788035066,77.99999999999986,0.3,
2006-06-30,1.1425610658771284,7.025842008658566,9725.892632141995,1962.4711031085437,3511.9751233937855,4251.4464056396655,2938.2308652656493,0.2301030306841473,78.79999999999986,0.3,
2006-07-01,1.1514711324944489,6.95150451966222,9927.897186859145,2079.2076064426087,3532.2383782089355,4316.451202207601,2950.5408648306334,0.22984936428602584,79.59999999999985,0.3,
2006-07-02,1.1603811991117694,6.8751618326095665,10130.869157532023,2200.662705914464,3550.6997569015816,4379.506694715976,2960.893254446807,0.22957409924362865,80.39999999999985,0.3,
2006-07-03,1.16929126572909,6.796790556606994,10334.7760423681,2326.8559377269416,3567.338505878588,4440.58159876257,2969.305066628815,0.22927622136544634,81.19999999999985,0.3,
2006-07-04,1.1782013323464104,6.716365713513856,10539.584637961982,2457.8043913000693,3582.134733077758,4499.645513584154,2975.7937382602054,0.22895461084843824,81.99999999999984,0.3,
2006-07-05,1.187111398963731,6.6338606411295205,10745.260942296198,2593.5225877518424,3595.069428123647,4556.668926420709,2980.3771192617887,0.22860802997425886,82.79999999999984,0.3,
2006-07-06,1.1960214655810515,6.5492469010959375,10951.770039546871,2734.022336060726,3606.124486046739,4611.623217439407,2983.073485008976,0.2282351091559535,83.59999999999984,0.3,
2006-07-07,1.204931532198372,6.462494193357785,11159.075963701509,2879.312562575166,3615.282735455151,4664.480665671193,2983.9015532615213,0.22783433109557755,84.39999999999984,0.3,
2006-07-08,1.2138415988156925,6.377561705813945,11366.287808428646,3027.036805717525,3623.4783118002224,4715.772690910899,2983.9015532615213,0.2274161562400195,84.39999999999984,0.3,
2006-07-09,1.222751665433013,6.2974251011643,11572.699255833455,3175.2771987293613,3631.475036564965,4765.947020539129,2983.9015532615213,0.22699023903418533,84.39999999999984,0.3,
2006-07-10,1.2316617320503336,6.2216711867563586,11778.301147996,3324.0186881201034,3639.2738590275685,4815.008600848327,2983.9015532615213,0.2265567448102232,84.39999999999984,0.3,
2006-07-11,1.240571798667654,6.1499302784086085,11983.084029465263,3473.245858935121,3646.8757396752867,4862.9624308548555,2983.9015532615213,0.22611578690511863,84.39999999999984,0.3,
2006-07-12,1.2494818652849746,6.08187070480197,12187.038199646191,3622.942966940403,3654.281653070705,4909.8135796350825,2983.9015532615213,0.22566743261271083,84.39999999999984,0.3,
2006-07-13,1.2583919319022951,6.017194126742331,12390.153752398593,3773.093962732859,3661.492590051839,4955.567199613894,2983.9015532615213,0.2252117085472289,84.39999999999984,0.3,
2006-07-14,1.2673019985196157,5.95563153316006,12592.420605225554,3923.6825091423984,3668.5095594107024,5000.228536672454,2983.9015532615213,0.22474860544841427,84.39999999999984,0.3,
2006-07-15,1.2762120651369362,5.896939801943452,12793.828520021862,4074.6919930743666,3675.333589167695,5043.8029377798,2983.9015532615213,0.22427808246427994,84.39999999999984,0.3,
2006-07-16,1.2851221317542567,5.840898734442342,12994.367117002848,4226.105532749167,3681.965727536427,5086.2958567172545,2983.9015532615213,0.2238000709506035,84.39999999999984,0.3,
2006-07-17,1.2940321983715772,5.787308488977848,13194.02588313762,4377.905981130247,3688.4070436548345,5127.712858352539,2983.9015532615213,0.22331447782723354,84.39999999999984,0.3,
2006-07-18,1.3029422649888978,5.7359873518985705,13392.794176162564,4530.075926190508,3694.658628143132,5168.059621828925,2983.9015532615213,0.2228211885308293,84.39999999999984,0.3,
2006-07-19,1.3118523316062183,5.686769795350144,13590.661225045247,4682.597688548234,3700.7215935367435,5207.341942960269,2983.9015532615213,0.22232006960224543,84.39999999999984,0.3,
2006-07-20,1.3207623982235388,5.639504779522475,13787.616127599427,4835.453316904225,3706.597074632369,5245.565736062834,2983.9015532615213,0.22181097094474395,84.39999999999984,0.3,
2006-07-21,1.3296724648408593,5.59405426413009,13983.64784581311,4988.6245816292,3712.286228777338,5282.7370354065715,2983.9015532615213,0.22129372778683784,84.39999999999984,0.3,
2006-07-22,1.3385825314581798,5.550291899593257,14178.745199338504,5142.0929667823375,3717.7902361260294,5318.861996430137,2983.9015532615213,0.22076816238100894,84.39999999999984,0.3,
2006-07-23,1.3474925980755004,5.508101873076285,14372.896857501037,5295.839660785669,3723.110299882079,5353.946896833287,2983.9015532615213,0.22023408546693765,84.39999999999984,0.3,
2006-07-24,1.356402664692821,5.467377888405016,14566.091330110296,5449.845545933087,3728.247646541089,5387.998137636118,2983.9015532615213,0.21969129752531427,84.39999999999984,0.3,
2006-07-25,1.3653127313101414,5.428022262085707,14758.316957296092,5604.091186875159,3733.2035261454203,5421.022244275514,2983.9015532615213,0.2191395898458286,84.39999999999984,0.3,
2006-07-26,1.374222797927462,5.389945120307526,14949.561898544707,5758.556818190391,3737.979212560177,5453.02586779414,2983.9015532615213,0.21857874543060035,84.39999999999984,0.3,
2006-07-27,1.3831328645447825,5.353063684030371,15139.814121071966,5913.222331128746,3742.5760037775754,5484.015786165646,2983.9015532615213,0.21800853975213022,84.39999999999984,0.3,
2006-07-28,1.392042931162103,5.317301631118416,15329.061387639078,6068.067259593129,3746.9952222553775,5513.998905790571,2983.9015532615213,0.2174287413828341,84.39999999999984,0.3,
2006-07-29,1.4009529977794235,5.282588526041807,15517.29124389264,6223.070765408294,3751.2382152939604,5542.982263190384,2983.9015532615213,0.2168391125113761,84.39999999999984,0.3,
2006-07-30,1.409863064396744,5.248859308986167,15704.491005290845,6378.211622913536,3755.3063554556556,5570.973026921655,2983.9015532615213,0.21623940935932745,84.39999999999984,0.3,
2006-07-31,1.4187731310140645,5.216053837323827,15890.647743662463,6533.468202904929,3759.2010410293597,5597.978499728174,2983.9015532615213,0.21562938251015604,84.39999999999984,0.3,
2006-08-01,1.427683197631385,5.1841164733463865,16075.748273432939,6688.818455944388,3762.9236965428836,5624.006120945669,2983.9015532615213,0.21500877716116645,84.39999999999984,0.3,
2006-08-02,1.4365932642487056,5.1522089375192754,16259.688506710527,6845.683667171952,3766.288445838516,5647.716393700059,2983.9015532615213,0.21437251692893397,84.39999999999984,0.3,
2006-08-03,1.4455033308660261,5.120206721420786,16442.441434140215,7004.250238907998,3769.269622694429,5668.921572537787,2983.9015532615213,0.21371961715500876,84.39999999999984,0.3,
2006-08-04,1.4544133974833466,5.088117962932762,16623.99427148138,7164.471625741874,3771.8717456456125,5687.650900093894,2983.9015532615213,0.21304987341090628,84.39999999999984,0.3,
2006-08-05,1.4633234641006672,5.055950588222455,16804.33390010025,7326.300412651158,3774.099405035399,5703.934082413693,2983.9015532615213,0.21236307525150294,84.39999999999984,0.3,
2006-08-06,1.4722335307179877,5.023712347303089,16983.446853736223,7489.688283066729,3775.9572655266047,5717.801305142889,2983.9015532615213,0.21165900634485874,84.39999999999984,0.3,
2006-08-07,1.4811435973353082,4.991410848123802,17161.319305358702,7654.585986039122,3777.450068744453,5729.283250575127,2983.9015532615213,0.21093744461287972,84.39999999999984,0.3,
2006-08-08,1.4900536639526287,4.9590535893414405,17337.93705413594,7820.94330253451,3778.5826360503297,5738.411115551101,2983.9015532615213,0.21019816238374942,84.39999999999984,0.3,
2006-08-09,1.4989637305699492,4.92664799191519,17513.28551253675,7988.709010890223,3779.3598714451414,5745.216630201383,2983.9015532615213,0.20944092655701657,84.39999999999984,0.3,
2006-08-10,1.5078737971872698,4.894201429654321,17687.349693584798,8157.830851460847,3779.7867646007344,5749.7320775232165,2983.9015532615213,0.2086654987821836,84.39999999999984,0.3,
2006-08-11,1.5167838638045903,4.861717498635783,17858.219369779945,8326.386324917148,3779.8674987309864,5751.965546131809,2983.9015532615213,0.20787160883156963,84.39999999999984,0.3,
2006-08-12,1.5256939304219108,4.830296795820796,18026.10377669038,8492.64883300605,3779.867498730987,5753.587444953344,2983.9015532615213,0.20706693352840438,84.39999999999984,0.3,
2006-08-13,1.5346039970392313,4.800217446177545,18191.080450538102,8656.105196737322,3779.867498730987,5755.107755069791,2983.9015532615213,0.20625359432843726,84.39999999999984,0.3,
2006-08-14,1.5435140636565519,4.771408313083467,18353.082064605183,8816.68608902538,3779.8674987309864,5756.528476848818,2983.9015532615217,0.20543120857976738,84.39999999999984,0.3,
2006-08-15,1.5524241302738724,4.743803032799756,18512.041102215473,8974.321904424827,3779.867498730986,5757.851699059659,2983.9015532615217,0.20459937630582384,84.39999999999984,0.3,
2006-08-16,1.561334196891193,4.717339619678747,18667.88994341941,9128.942844793837,3779.867498730986,5759.079599894585,2983.9015532615213,0.20375768089283505,84.39999999999984,0.3,
2006-08-17,1.5702442635085134,4.691960110113678,18820.560960578186,9280.479013983746,3779.867498730986,5760.214447863453,2983.9015532615213,0.2029056896688288,84.39999999999984,0.3,
2006-08-18,1.579154330125834,4.667610240855354,18969.986621986798,9428.860520724316,3779.867498730986,5761.258602531497,2983.9015532615213,0.2020429543835688,84.39999999999984,0.3,
2006-08-19,1.5880643967431545,4.6442391578769815,19116.099602310875,9574.017588509,3779.867498730986,5762.2145150708875,2983.9015532615213,0.20116901159797707,84.39999999999984,0.3,
2006-08-20,1.596974463360475,4.621799152446607,19258.83289818746,9715.880670858707,3779.867498730986,5763.084728597765,2983.9015532615217,0.2002833829908187,84.39999999999984,0.3,
